categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;hora_redondeada;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto;Column1;_1
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:05,10:00:00 PM,7,FLORES,,,-34.64580762,-58.45492395,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA POR RAÍCES DE ÁRBOL QUE PRODUCEN ROTURAS,Solicitud,19/08/2021,22:05,10:00:00 PM,15,VILLA CRESPO,REPETTO; NICOLAS; DR.,1506,-34.60571755,-58.45176666,App BA 147,Masculino,Abierto,,,,
SEGURIDAD,OTROS,MAYOR PRESENCIA POLICIAL,Reporte,18/08/2021,22:05,10:00:00 PM,1,CONSTITUCION,GARAY; JUAN DE AV.,1664,-34.62726962,-58.38901286,GCS Web,Femenino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA POR RAÍCES DE ÁRBOL QUE PRODUCEN ROTURAS,Solicitud,19/08/2021,22:05,10:00:00 PM,8,VILLA LUGANO,SOMELLERA,5051,-34.67098516,-58.47081007,GCS Web,Femenino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,23/08/2021,22:06,10:00:00 PM,13,NUÑEZ,MOLDES,3167,-34.55445105,-58.46754891,App BA 147,Masculino,Cerrado,24/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,22:06,10:00:00 PM,13,BELGRANO,CRAMER AV.,2630,-34.56001314,-58.46544079,App Denuncia Vial,Masculino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA,Solicitud,21/08/2021,22:06,10:00:00 PM,11,VILLA GRAL. MITRE,ESCALADA DE SAN MARTIN; R.,2635,-34.61366564,-58.47495947,App BA 147,Masculino,Abierto,,,,
BARRIOS EMERGENTES,DESAGOTE,DESAGOTE DE POZO CIEGO (ATMOSFÉRICO),Solicitud,22/08/2021,22:06,10:00:00 PM,4,BARRACAS,,,-34.65481859,-58.39848128,Operador UGIS,,Cerrado,24/08/2021,0:00:00,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:06,10:00:00 PM,7,FLORES,,,-34.64580762,-58.45492395,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,24/08/2021,22:06,10:00:00 PM,11,VILLA DEL PARQUE,LEON; BERNARDO DE,2338,-34.60513222,-58.47480482,App BA 147,Masculino,Cerrado,26/08/2021,0:00:00,,
TRÁMITES Y SERVICIOS,INCONVENIENTES EN HOSPITAL PÚBLICO,INCONVENIENTES EN HOSPITAL PÚBLICO,Queja,23/08/2021,22:06,10:00:00 PM,2,RECOLETA,,-1,-34.5941915,-58.41207264,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/08/2021,22:06,10:00:00 PM,2,RECOLETA,JUNIN,1090,-34.59580485,-58.39745002,App Denuncia Vial,Femenino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA,Solicitud,22/08/2021,22:06,10:00:00 PM,6,CABALLITO,MIRO,597,-34.62986723,-58.44764267,App BA 147,Femenino,Abierto,,,,
TRÁNSITO,VEHÍCULOS ABANDONADOS,REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO,Solicitud,21/08/2021,22:06,10:00:00 PM,4,PARQUE PATRICIOS,DEAN FUNES,1773,-34.631194,-58.40490207,App BA 147,Femenino,Cerrado,30/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,CESTOS Y CONTENEDORES,REPARACIÓN DE CONTENEDOR,Solicitud,21/08/2021,22:07,10:00:00 PM,11,VILLA GRAL. MITRE,ARTIGAS; JOSE GERVASIO; GRAL.,1918,-34.60957813,-58.47570791,App BA 147,Femenino,Cerrado,30/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,22:07,10:00:00 PM,9,LINIERS,GANA,400,-34.63540833,-58.5268676,App Denuncia Vial,Masculino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:07,10:00:00 PM,8,VILLA SOLDATI,,,-34.65770685,-58.45838352,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,20/08/2021,22:08,10:00:00 PM,11,VILLA DEVOTO,LASTRA AV.,3868,-34.60762889,-58.52137053,GCS Web,Femenino,Cerrado,22/08/2021,0:00:00,,
TRÁMITES Y SERVICIOS,INCONVENIENTES CON TRÁMITES,INCONVENIENTES CON TRÁMITES,Queja,18/08/2021,22:08,10:00:00 PM,12,VILLA PUEYRREDON,CARRIL; SALVADOR MARIA DEL AV.,2999,-34.59136401,-58.4993899,App BA 147,Femenino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,22/08/2021,22:08,10:00:00 PM,4,BARRACAS,,,-34.65481859,-58.39848128,Operador UGIS,,Cerrado,24/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,24/08/2021,22:08,10:00:00 PM,11,VILLA GRAL. MITRE,CARACAS,2296,-34.60615203,-58.47503937,GCS Web,Masculino,Cerrado,26/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,22/08/2021,22:09,10:00:00 PM,11,VILLA DEVOTO,LADINES,3445,-34.58814442,-58.51175703,GCS Web,Femenino,Cerrado,23/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,24/08/2021,22:09,10:00:00 PM,11,VILLA DEL PARQUE,HELGUERA,2568,-34.60542256,-58.49012508,App BA 147,Masculino,Cerrado,01/09/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,CESTOS Y CONTENEDORES,INSTALACIÓN DE CAMPANA VERDE,Reporte,21/08/2021,22:09,10:00:00 PM,12,VILLA URQUIZA,ROOSEVELT FRANKLIN D. AV.,4901,-34.57232715,-58.48510179,App BA 147,Femenino,Abierto,,,,
CALLES Y VEREDAS,Nivelación,REPARACIÓN/NIVELACIÓN DE TAPA DE EMPRESA DE SERVICIO PÚBLICO EN VEREDA,Solicitud,21/08/2021,22:09,10:00:00 PM,7,FLORES,BOYACA AV.,372,-34.62281049,-58.45948618,App BA 147,Masculino,Abierto,,,,
CALLES Y VEREDAS,RAMPAS DE ACCESIBILIDAD,REPARACIÓN DE RAMPA DE ACCESIBILIDAD,Solicitud,21/08/2021,22:09,10:00:00 PM,7,FLORES,NAZCA AV.,701,-34.62405462,-58.47250445,GCS Web,Femenino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:09,10:00:00 PM,8,VILLA SOLDATI,,,-34.65770685,-58.45838352,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,22:09,10:00:00 PM,6,CABALLITO,VALLE,1338,-34.62611405,-58.44655938,App Denuncia Vial,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,22:10,10:00:00 PM,13,BELGRANO,CRAMER AV.,2630,-34.56001314,-58.46544079,App Denuncia Vial,Masculino,Abierto,,,,
ARBOLADO Y ESPACIOS VERDES,PODA DE ÁRBOL Y DESPEJE DE LUMINARIA,PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO,Solicitud,23/08/2021,22:10,10:00:00 PM,13,COLEGIALES,CONESA,635,-34.57507125,-58.44705606,App BA 147,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,18/08/2021,22:10,10:00:00 PM,6,CABALLITO,SEGUI; F. J.; ALTE.,1125,-34.61259556,-58.45726948,App BA 147,Femenino,Cerrado,20/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,23/08/2021,22:10,10:00:00 PM,15,CHACARITA,RAMIREZ DE VELASCO; JUAN,1459,-34.58997619,-58.44461701,App Denuncia Vial,Femenino,Abierto,,,,
TRÁNSITO,VEHÍCULOS ABANDONADOS,REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO,Solicitud,22/08/2021,22:10,10:00:00 PM,15,VILLA ORTUZAR,GIRIBONE,2358,-34.57975568,-58.47468081,Boti,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,22:10,10:00:00 PM,3,BALVANERA,CORRIENTES AV.,3126,-34.60416559,-58.40940898,App Denuncia Vial,Masculino,Abierto,,,,
RECICLADO Y PROTECCIÓN AMBIENTAL,ELEMENTOS CON IMPACTO AMBIENTAL,IRREGULARIDADES EN LA DISPOSICIÓN DE RESIDUOS DE ESTABLECIMIENTOS,Denuncia,21/08/2021,22:10,10:00:00 PM,6,CABALLITO,GOYENA; PEDRO AV.,125,-34.62525205,-58.42914603,GCS Web,Masculino,Abierto,,,,
CALLES Y VEREDAS,MARCAS VIALES Y SEÑALES EN CALLE,REPINTADO / REPARACIÓN DE MARCA VIAL EN CALLE O CORDÓN,Solicitud,18/08/2021,22:10,10:00:00 PM,11,VILLA DEVOTO,NUEVA YORK,,-34.6045396,-58.51880939,App BA 147,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESIDUOS VOLUMINOSOS (MUEBLES Y ELECTRODOMÉSTICOS),Servicio,18/08/2021,22:10,10:00:00 PM,12,VILLA URQUIZA,BURELA,3042,-34.57233421,-58.49625764,Boti,Masculino,Cerrado,19/08/2021,0:00:00,,
FISCALIZACIÓN ACTIVIDADES COMERCIALES,HIGIENE Y SEGURIDAD ALIMENTARIA,HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS,Denuncia,21/08/2021,22:10,10:00:00 PM,14,PALERMO,CABRERA; JOSE A.,6099,-34.58185109,-58.44327393,GCS Web,Femenino,Cerrado,31/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,23/08/2021,22:10,10:00:00 PM,12,COGHLAN,RIVERA; PEDRO I.; DR.,3780,-34.56460868,-58.47485357,Boti,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/08/2021,22:10,10:00:00 PM,13,BELGRANO,CONDE,2048,-34.56780343,-58.46509401,App Denuncia Vial,Masculino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:10,10:00:00 PM,8,VILLA LUGANO,,,-34.66527256,-58.47212976,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,23/08/2021,22:11,10:00:00 PM,9,LINIERS,CAAGUAZU,7493,-34.65319433,-58.52556857,App BA 147,Masculino,Cerrado,25/08/2021,0:00:00,,
TRÁMITES Y SERVICIOS,ACCESO A LA INFORMACIÓN PÚBLICA,ACCESO A LA INFORMACIÓN PÚBLICA,Solicitud,24/08/2021,22:11,10:00:00 PM,,,,,,,GCS Web,Masculino,Cerrado,01/09/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,18/08/2021,22:11,10:00:00 PM,15,VILLA ORTUZAR,ALVAREZ THOMAS AV.,2266,-34.57784538,-58.47306082,GCS Web,Masculino,Cerrado,19/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,24/08/2021,22:11,10:00:00 PM,9,MATADEROS,COSQUIN,2454,-34.66402826,-58.50306022,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,22:11,10:00:00 PM,12,COGHLAN,SUPERI,3046,-34.5594039,-58.47396844,App Denuncia Vial,Masculino,Abierto,,,,
TRÁNSITO,VEHÍCULOS ABANDONADOS,REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO,Solicitud,18/08/2021,22:11,10:00:00 PM,4,PARQUE PATRICIOS,DEAN FUNES,1779,-34.631194,-58.40490207,App BA 147,Masculino,Abierto,,,,
ARBOLADO Y ESPACIOS VERDES,PARQUES Y PLAZAS,MANTENIMIENTO DE PARQUE / PLAZA,Solicitud,23/08/2021,22:11,10:00:00 PM,2,RECOLETA,DEL LIBERTADOR AV.,1749,-34.58284267,-58.3977532,App BA 147,Femenino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:11,10:00:00 PM,8,VILLA LUGANO,,,-34.66527256,-58.47212976,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,22:11,10:00:00 PM,9,MATADEROS,DE LOS CORRALES AV.,7416,-34.66876055,-58.50742973,App Denuncia Vial,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/08/2021,22:11,10:00:00 PM,14,PALERMO,DARREGUEYRA,2281,-34.5822687,-58.42565219,App Denuncia Vial,Masculino,Abierto,,,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,18/08/2021,22:12,10:00:00 PM,10,MONTE CASTRO,BERMUDEZ,1728,-34.62221631,-58.50596082,App BA 147,Femenino,Cerrado,21/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,EXTRACCIÓN DE ÁRBOL,EXTRACCIÓN DE ÁRBOL,Solicitud,18/08/2021,22:12,10:00:00 PM,8,VILLA LUGANO,ECHEANDIA,5672,-34.6670617,-58.48610048,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,20/08/2021,22:12,10:00:00 PM,14,PALERMO,NICARAGUA,4630,-34.58787278,-58.42567411,App BA 147,Femenino,Abierto,,,,
ARBOLADO Y ESPACIOS VERDES,EXTRACCIÓN DE ÁRBOL,EXTRACCIÓN DE ÁRBOL,Solicitud,22/08/2021,22:12,10:00:00 PM,12,VILLA PUEYRREDON,GRIVEO,2426,-34.58127376,-58.49836515,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,18/08/2021,22:12,10:00:00 PM,7,FLORES,RIVADAVIA AV.,7579,-34.63126606,-58.47208829,App BA 147,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/08/2021,22:12,10:00:00 PM,14,PALERMO,NICARAGUA,5993,-34.57854028,-58.43740124,App BA 147,Femenino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:12,10:00:00 PM,7,FLORES,,,-34.64919696,-58.44041776,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE RESTOS DE JARDINERÍA DOMICILIARIA,Servicio,22/08/2021,22:12,10:00:00 PM,11,VILLA DEL PARQUE,TINOGASTA,3273,-34.60111778,-58.49675525,App BA 147,Femenino,Cerrado,23/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,21/08/2021,22:13,10:00:00 PM,14,PALERMO,SOLDADO DE LA INDEPENDENCIA,1177,-34.56469293,-58.43918856,Boti,Femenino,Abierto,,,,
ARBOLADO Y ESPACIOS VERDES,PODA DE ÁRBOL Y DESPEJE DE LUMINARIA,PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO,Solicitud,22/08/2021,22:13,10:00:00 PM,6,CABALLITO,CACHIMAYO,447,-34.62565081,-58.44164448,GCS Web,Femenino,Cerrado,23/08/2021,0:00:00,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:13,10:00:00 PM,7,FLORES,,,-34.64919696,-58.44041776,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,PROBLEMA CON INTERVENCIONES DE ARBOLADO,PROBLEMAS CON INTERVENCIONES DE ARBOLADO,Queja,18/08/2021,22:13,10:00:00 PM,12,VILLA URQUIZA,BLANCO ENCALADA,5368,-34.57764561,-58.48985078,GCS Web,Femenino,Cerrado,23/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,22:13,10:00:00 PM,10,VILLA REAL,SIMBRON,5900,-34.62127531,-58.52741068,App BA 147,Femenino,Abierto,,,,
TRÁNSITO,VEHÍCULOS ABANDONADOS,REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO,Solicitud,20/08/2021,22:13,10:00:00 PM,5,ALMAGRO,LINIERS VIRREY,541,-34.61731201,-58.4142537,App BA 147,Femenino,Cerrado,30/08/2021,0:00:00,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA,Solicitud,18/08/2021,22:14,10:00:00 PM,4,PARQUE PATRICIOS,INCLAN,2908,-34.63080504,-58.40565793,App BA 147,Masculino,Cerrado,26/08/2021,0:00:00,,
TRÁNSITO,VEHÍCULOS ABANDONADOS,REMOCIÓN DE VEHÍCULO / AUTO ABANDONADO,Solicitud,19/08/2021,22:14,10:00:00 PM,15,VILLA CRESPO,REPETTO; NICOLAS; DR.,1506,-34.60571755,-58.45176666,App BA 147,Masculino,Abierto,,,,
ALUMBRADO,REPARACIÓN DE LUMINARIA,REPARACIÓN DE LUMINARIA APAGADA DURANTE LA NOCHE,Solicitud,18/08/2021,22:14,10:00:00 PM,7,FLORES,ALBERDI; JUAN BAUTISTA AV.,2555,-34.6318552,-58.46386773,App BA 147,Masculino,Cerrado,24/08/2021,0:00:00,,
ALUMBRADO,REPARACIÓN DE EQUIPAMIENTO DE ALUMBRADO,REPARACIÓN DE CABLE DE ALUMBRADO CORTADO / CAÍDO,Solicitud,21/08/2021,22:14,10:00:00 PM,3,BALVANERA,SAN LUIS,3181,-34.5993694,-58.41017272,App BA 147,Masculino,Abierto,,,,
CALLES Y VEREDAS,REPARACIÓN DE BACHES,REPARACIÓN DE BACHE,Solicitud,18/08/2021,22:14,10:00:00 PM,12,VILLA PUEYRREDON,ESTADO PLURINACIONAL DE BOLIVIA,5650,-34.57666834,-58.50563963,GCS Web,Masculino,Abierto,,,,
TRÁMITES Y SERVICIOS,INCONVENIENTES CON TRÁMITES,INCONVENIENTES CON TRÁMITES,Queja,23/08/2021,22:14,10:00:00 PM,6,CABALLITO,ARENGREEN,1076,-34.61275648,-58.44762094,App BA 147,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,CESTOS Y CONTENEDORES,REUBICACIÓN DE CONTENEDOR,Solicitud,23/08/2021,22:14,10:00:00 PM,14,PALERMO,ZAPATA,187,-34.5746204,-58.43934419,App BA 147,Femenino,Cerrado,24/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/08/2021,22:15,10:30:00 PM,8,VILLA LUGANO,ESCALADA; CELEDONIO CMTE.,5490,-34.67481492,-58.47387919,Boti,Masculino,Abierto,,,,
FISCALIZACIÓN ACTIVIDADES COMERCIALES,HIGIENE Y SEGURIDAD ALIMENTARIA,ESTABLECIMIENTO SIN AUTORIZACIÓN PARA FUNCIONAR SIN VENTA O ELABORACIÓN DE ALIMENTOS,Denuncia,24/08/2021,22:15,10:30:00 PM,15,VILLA ORTUZAR,ALVAREZ THOMAS AV.,2366,-34.57743775,-58.47482365,App BA 147,Femenino,Abierto,,,,
SEGURIDAD,OTROS,MAYOR PRESENCIA POLICIAL,Reporte,20/08/2021,22:15,10:30:00 PM,15,VILLA CRESPO,REPETTO; NICOLAS; DR.,2188,-34.60038806,-58.456722,App BA 147,Femenino,Abierto,,,,
RECICLADO Y PROTECCIÓN AMBIENTAL,ADMINISTRATIVA Y LEGAL,CONSULTA DE ESTADO DE EXPEDIENTE ANTE LA AGENCIA DE PROTECCIÓN AMBIENTAL,Solicitud,18/08/2021,22:15,10:30:00 PM,8,VILLA RIACHUELO,MONTIEL,5250,-34.68930813,-58.47630811,GCS Web,Femenino,Cerrado,19/08/2021,0:00:00,,
CALLES Y VEREDAS,REPARACIÓN DE VEREDA,REPARACIÓN DE VEREDA,Solicitud,18/08/2021,22:15,10:30:00 PM,4,PARQUE PATRICIOS,INCLAN,2920,-34.63081523,-58.40573135,App BA 147,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,23/08/2021,22:15,10:30:00 PM,10,FLORESTA,DIAZ; CESAR; GRAL.,3848,-34.62058173,-58.48875347,Boti,Masculino,Cerrado,26/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,PROBLEMA CON INTERVENCIONES DE ARBOLADO,PROBLEMAS CON INTERVENCIONES DE ARBOLADO,Queja,23/08/2021,22:16,10:30:00 PM,15,PATERNAL,DICKMAN; ADOLFO; DR.,1388,-34.60151804,-58.4638546,App BA 147,Masculino,Cerrado,24/08/2021,0:00:00,,
TRÁMITES Y SERVICIOS,INCONVENIENTES CON TRÁMITES,INCONVENIENTES CON TRÁMITES,Queja,18/08/2021,22:16,10:30:00 PM,1,CONSTITUCION,GARAY; JUAN DE AV.,1664,-34.62726962,-58.38901286,GCS Web,Femenino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,24/08/2021,22:16,10:30:00 PM,6,CABALLITO,VALLESE; FELIPE,1323,-34.6161087,-58.45354678,App BA 147,Femenino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:16,10:30:00 PM,7,FLORES,,,-34.64919696,-58.44041776,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,18/08/2021,22:16,10:30:00 PM,11,VILLA DEVOTO,NOGOYA,4302,-34.61096004,-58.50534688,App BA 147,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/08/2021,22:17,10:30:00 PM,12,VILLA PUEYRREDON,CARACAS,4653,-34.58251314,-58.49493203,Boti,Masculino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:17,10:30:00 PM,7,FLORES,,,-34.64919696,-58.44041776,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,PODA DE ÁRBOL Y DESPEJE DE LUMINARIA,PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO,Solicitud,18/08/2021,22:17,10:30:00 PM,11,VILLA DEVOTO,NUEVA YORK,3613,-34.59723087,-58.5070645,GCS Web,Masculino,Cerrado,20/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,PLANTACIÓN DE ÁRBOL,PLANTACIÓN DE ÁRBOL,Solicitud,24/08/2021,22:17,10:30:00 PM,13,COLEGIALES,AVILES; VIRREY,2919,-34.57050732,-58.45647762,GCS Web,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,22/08/2021,22:17,10:30:00 PM,12,VILLA URQUIZA,DE LOS CONSTITUYENTES AV.,5813,-34.57339686,-58.503066,GCS Web,Femenino,Cerrado,26/08/2021,0:00:00,,
ARBOLADO Y ESPACIOS VERDES,PODA DE ÁRBOL Y DESPEJE DE LUMINARIA,PODA DE ÁRBOL/DESPEJE DE LUMINARIA O SEMÁFORO,Solicitud,19/08/2021,22:18,10:30:00 PM,9,LINIERS,MOLINA,1245,-34.65300223,-58.52449337,App BA 147,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,19/08/2021,22:18,10:30:00 PM,14,PALERMO,COSTA RICA,5999,-34.57951766,-58.4386145,App Denuncia Vial,Masculino,Abierto,,,,
BARRIOS EMERGENTES,DESOBSTRUCCIÓN,DESOBSTRUCCIÓN (VACTOR),Solicitud,24/08/2021,22:18,10:30:00 PM,7,FLORES,,,-34.64919696,-58.44041776,Operador UGIS,,Cerrado,26/08/2021,0:00:00,,
TRÁNSITO,DENUNCIA VIAL,CRUCE PELIGROSO O CALLE CON INCONVENIENTES VIALES,Reporte,21/08/2021,22:18,10:30:00 PM,11,VILLA GRAL. MITRE,BOYACA,1794,-34.60948875,-58.46930128,App BA 147,Masculino,Abierto,,,,
LIMPIEZA Y RECOLECCIÓN,RESIDUOS VOLUMINOSOS,RETIRO DE ESCOMBROS / RESTOS DE OBRA,Servicio,24/08/2021,22:18,10:30:00 PM,2,RECOLETA,BILLINGHURST,1084,-34.59709014,-58.41441087,GCS Web,Masculino,Abierto,,,,
TRÁNSITO,DENUNCIA VIAL,VEHÍCULO MAL ESTACIONADO,Denuncia,18/08/2021,22:18,10:30:00 PM,4,PARQUE PATRICIOS,LA RIOJA,1730,-34.63076678,-58.40628836,App BA 147,Masculino,Abierto,,,,
TRÁMITES Y SERVICIOS,ACCESO A LA INFORMACIÓN PÚBLICA,ACCESO A LA INFORMACIÓN PÚBLICA,Solicitud,23/08/2021,22:18,10:30:00 PM,,,,,,,GCS Web,Masculino,Abierto,,,,
